geo,distance_to_water,elevation,flooded,forest_loss,landcover,rainfall
"{'type': 'Point', 'coordinates': [9.140358015916132, 8.152211203384658]}",150.0,124,0,0,40,12079.207008498523
"{'type': 'Point', 'coordinates': [4.828444652142428, 6.580159456175495]}",258.0697580112788,21,0,1,10,19172.683836037293
"{'type': 'Point', 'coordinates': [3.256392904933265, 8.152211203384658]}",305.9411708155671,247,0,1,10,12292.169666610527
"{'type': 'Point', 'coordinates': [6.131001814115734, 6.041170285703782]}",313.20919526731655,101,0,0,30,20654.36357218772
"{'type': 'Point', 'coordinates': [10.892072819949197, 9.589515657975891]}",308.86890422961005,415,0,0,40,9906.875535726802
"{'type': 'Point', 'coordinates': [12.509040331364336, 10.308167885271509]}",308.86890422961005,401,0,0,40,11271.138711417014
"{'type': 'Point', 'coordinates': [5.322518058408165, 10.487830942095414]}",30.0,317,0,0,40,11963.491024602496
"{'type': 'Point', 'coordinates': [10.622578234713341, 12.733619152394217]}",212.13203435596427,346,1,0,20,4908.64357962142
"{'type': 'Point', 'coordinates': [10.802241291537246, 11.970051160892623]}",201.24611797498108,368,1,1,40,6094.1951681727605
"{'type': 'Point', 'coordinates': [6.490327927763542, 6.265749106733662]}",150.0,244,0,1,30,18996.760254441993
"{'type': 'Point', 'coordinates': [6.086086049909758, 8.376790024414538]}",240.0,200,0,1,10,13058.223298820441
"{'type': 'Point', 'coordinates': [8.781031902268323, 9.72426295059382]}",30.0,1265,0,0,40,13165.656940516783
"{'type': 'Point', 'coordinates': [12.823450680806168, 9.49968412956394]}",90.0,194,0,0,40,9556.421872324892
"{'type': 'Point', 'coordinates': [11.475977754626888, 10.577662470507365]}",30.0,245,1,0,40,8755.141711919036
"{'type': 'Point', 'coordinates': [4.424202774288643, 6.894569805617327]}",276.5863337187866,128,0,1,10,18111.54287406057
"{'type': 'Point', 'coordinates': [6.5352436919695185, 10.712409763125294]}",381.8376618407357,432,0,0,40,12134.802474493375
"{'type': 'Point', 'coordinates': [7.65813779711892, 8.736116138062346]}",228.47319317591726,256,0,1,20,12584.90051549506
"{'type': 'Point', 'coordinates': [11.071735876773102, 8.376790024414538]}",216.33307652783935,225,0,0,40,15104.232880549389
"{'type': 'Point', 'coordinates': [11.79038810406872, 9.589515657975891]}",42.42640687119285,166,0,0,40,8533.298487104483
"{'type': 'Point', 'coordinates': [4.109792424846811, 8.736116138062346]}",276.5863337187866,411,0,0,20,11535.19667212244
"{'type': 'Point', 'coordinates': [3.66063478278705, 7.343727447677088]}",276.5863337187866,198,0,1,10,13767.823047147394
"{'type': 'Point', 'coordinates': [12.778534916600194, 8.781031902268323]}",212.13203435596427,684,0,0,40,13839.367321978556
"{'type': 'Point', 'coordinates': [11.835303868274694, 9.589515657975891]}",30.0,160,0,0,40,8460.509588513467
"{'type': 'Point', 'coordinates': [11.475977754626888, 9.320021072740035]}",42.42640687119285,131,1,1,30,8722.84260236613
"{'type': 'Point', 'coordinates': [8.197126967590634, 9.589515657975891]}",123.69316876852982,745,0,0,20,15608.241785543174
"{'type': 'Point', 'coordinates': [7.119148626647208, 5.187770765790236]}",241.86773244895647,51,0,1,10,22694.592112435028
"{'type': 'Point', 'coordinates': [8.91577919488625, 10.98190434836115]}",318.9043743820395,657,0,1,40,12563.240517026046
"{'type': 'Point', 'coordinates': [4.109792424846811, 9.185273780122108]}",201.24611797498108,367,0,0,20,10949.294152383809
"{'type': 'Point', 'coordinates': [7.792885089736849, 8.69120037385637]}",201.24611797498108,264,0,1,40,12695.175807483396
"{'type': 'Point', 'coordinates': [6.220833342527686, 7.747969325530873]}",67.0820393249937,242,0,0,20,13240.711083316159
"{'type': 'Point', 'coordinates': [5.142855001584261, 11.700556575656767]}",201.24611797498108,374,0,1,20,9807.26288373955
"{'type': 'Point', 'coordinates': [13.227692558659953, 11.520893518832862]}",120.0,348,0,0,30,7831.11755788423
"{'type': 'Point', 'coordinates': [11.610725047244815, 7.882716618148801]}",579.396237474839,459,0,0,20,16971.571684084924
"{'type': 'Point', 'coordinates': [10.173420592653581, 9.814094479005773]}",442.944691807002,431,0,0,40,10784.367563801177
"{'type': 'Point', 'coordinates': [9.320021072740035, 8.242042731796609]}",150.0,114,0,1,40,11288.43065530908
"{'type': 'Point', 'coordinates': [2.897066791285457, 9.005610723298203]}",366.1966684720111,314,0,1,20,12263.962751246348
"{'type': 'Point', 'coordinates': [13.227692558659953, 11.20648316939103]}",330.0,365,0,0,30,8964.136723191577
"{'type': 'Point', 'coordinates': [5.187770765790236, 6.490327927763542]}",351.14099732158877,59,0,0,10,20110.03658680059
"{'type': 'Point', 'coordinates': [2.897066791285457, 8.736116138062346]}",301.4962686336267,327,0,0,20,11713.144634607852
"{'type': 'Point', 'coordinates': [9.903926007417724, 10.712409763125294]}",182.48287590894657,531,0,0,30,10527.439067502719
"{'type': 'Point', 'coordinates': [11.386146226214935, 7.972548146560753]}",417.85164831552356,533,0,0,10,16234.62215001809
"{'type': 'Point', 'coordinates': [11.296314697802982, 9.679347186387844]}",90.0,393,0,0,20,10616.43345901588
"{'type': 'Point', 'coordinates': [7.65813779711892, 5.457265351026093]}",218.40329667841553,44,0,0,10,23545.301338083504
"{'type': 'Point', 'coordinates': [7.029317098235255, 12.464124567158361]}",276.5863337187866,450,0,0,20,8410.552610016166
"{'type': 'Point', 'coordinates': [11.700556575656767, 12.868366445012144]}",531.6013544000805,328,0,0,40,5125.508526089492
"{'type': 'Point', 'coordinates': [4.334371245876691, 9.320021072740035]}",180.0,255,0,1,20,11214.923976148573
"{'type': 'Point', 'coordinates': [5.816591464673902, 7.523390504500992]}",351.14099732158877,370,0,1,10,14006.131427879445
"{'type': 'Point', 'coordinates': [5.7716757004679256, 5.816591464673902]}",84.8528137423857,14,0,0,10,23389.012684570625
"{'type': 'Point', 'coordinates': [9.275105308534059, 6.939485569823304]}",134.1640786499874,208,0,0,40,16977.374197465804
"{'type': 'Point', 'coordinates': [6.490327927763542, 7.253895919265136]}",120.0,187,0,1,10,13428.340143108333
"{'type': 'Point', 'coordinates': [7.253895919265136, 7.792885089736849]}",108.16653826391968,302,0,1,10,14016.435753671001
"{'type': 'Point', 'coordinates': [5.187770765790236, 6.759822512999399]}",499.29950931279717,81,0,0,10,18055.31410390511
"{'type': 'Point', 'coordinates': [10.622578234713341, 7.8378008539428246]}",268.3281572999748,205,0,0,40,16936.554511792794
"{'type': 'Point', 'coordinates': [4.379287010082667, 10.802241291537246]}",134.1640786499874,202,0,0,40,10765.050709855057
"{'type': 'Point', 'coordinates': [8.107295439178682, 10.263252121065532]}",169.7056274847714,714,0,0,20,13492.912985876294
"{'type': 'Point', 'coordinates': [5.547096879438045, 9.230189544328082]}",161.55494421403512,238,0,1,10,11712.06752347912
"{'type': 'Point', 'coordinates': [3.615719018581074, 7.523390504500992]}",300.0,156,0,1,20,12556.314523967565
"{'type': 'Point', 'coordinates': [6.894569805617327, 5.412349586820117]}",218.40329667841553,56,0,1,10,23632.855811340472
"{'type': 'Point', 'coordinates': [6.490327927763542, 8.960694959092226]}",201.24611797498108,147,0,0,40,11580.641672391133
"{'type': 'Point', 'coordinates': [13.092945266042026, 11.296314697802982]}",284.60498941515414,368,0,0,30,9026.577461749555
"{'type': 'Point', 'coordinates': [6.041170285703782, 10.397999413683461]}",342.05262752974136,243,0,0,40,12200.502983525994
"{'type': 'Point', 'coordinates': [5.547096879438045, 5.726759936261949]}",30.0,10,0,1,10,26395.477747365832
"{'type': 'Point', 'coordinates': [6.8047382772053755, 8.825947666474299]}",283.0194339616981,121,0,0,40,12183.125830243871
"{'type': 'Point', 'coordinates': [7.164064390853183, 10.577662470507365]}",108.16653826391968,648,0,1,20,12195.24078894232
"{'type': 'Point', 'coordinates': [12.104798453510552, 11.386146226214935]}",570.0,416,0,0,30,8701.270372302257
"{'type': 'Point', 'coordinates': [7.253895919265136, 5.7716757004679256]}",301.4962686336267,109,0,1,10,21775.611566553314
"{'type': 'Point', 'coordinates': [3.615719018581074, 7.972548146560753]}",150.0,303,0,1,20,11901.741434743599
"{'type': 'Point', 'coordinates': [4.109792424846811, 6.984401334029279]}",270.0,75,0,0,10,16882.84360226142
"{'type': 'Point', 'coordinates': [6.131001814115734, 8.197126967590634]}",276.5863337187866,309,0,1,10,13377.822551833146
"{'type': 'Point', 'coordinates': [5.816591464673902, 9.230189544328082]}",60.0,79,0,0,40,11944.939871662453
"{'type': 'Point', 'coordinates': [5.681844172055973, 6.894569805617327]}",611.8823416311342,131,0,1,10,16252.311913849786
"{'type': 'Point', 'coordinates': [12.059882689304576, 9.49968412956394]}",67.0820393249937,145,1,0,30,9076.148289380486
"{'type': 'Point', 'coordinates': [3.256392904933265, 7.8378008539428246]}",335.4101966249685,188,0,0,20,12091.270080333255
"{'type': 'Point', 'coordinates': [4.783528887936452, 11.296314697802982]}",192.09372712298546,230,0,1,20,10708.031263435365
"{'type': 'Point', 'coordinates': [7.8378008539428246, 5.726759936261949]}",90.0,180,0,0,10,21309.765385940005
"{'type': 'Point', 'coordinates': [10.442915177889438, 10.84715705574322]}",362.49137920783716,453,0,0,40,9226.44504639674
"{'type': 'Point', 'coordinates': [10.487830942095414, 10.892072819949197]}",379.47331922020555,436,0,1,40,9106.061296919554
"{'type': 'Point', 'coordinates': [5.906422993085854, 10.75732552733127]}",432.6661530556787,421,0,1,40,11656.04119357424
"{'type': 'Point', 'coordinates': [9.185273780122108, 7.972548146560753]}",30.0,102,0,1,40,11438.651586450287
"{'type': 'Point', 'coordinates': [11.20648316939103, 9.993757535829676]}",134.1640786499874,413,0,0,40,9610.848325860105
"{'type': 'Point', 'coordinates': [13.092945266042026, 12.23954574612848]}",371.0795063055894,304,0,0,40,7257.041245680701
"{'type': 'Point', 'coordinates': [5.277602294202189, 5.457265351026093]}",30.0,8,0,1,10,3755.3323253311664
"{'type': 'Point', 'coordinates': [7.119148626647208, 11.610725047244815]}",30.0,614,0,0,40,9845.052869022154
"{'type': 'Point', 'coordinates': [11.296314697802982, 6.984401334029279]}",84.8528137423857,1532,0,1,30,20662.23044676939
"{'type': 'Point', 'coordinates': [3.570803254375098, 6.625075220381471]}",30.0,29,0,0,50,16332.016782561965
"{'type': 'Point', 'coordinates': [6.40049639935159, 9.364936836946011]}",174.92855684535903,140,0,0,40,11458.796614935654
"{'type': 'Point', 'coordinates': [4.289455481670715, 10.98190434836115]}",120.0,226,0,0,40,10925.934735244988
"{'type': 'Point', 'coordinates': [10.892072819949197, 9.454768365357964]}",256.3201123595259,368,0,0,20,9749.85095552159
"{'type': 'Point', 'coordinates': [9.859010243211747, 8.556453081238441]}",94.86832980505139,150,0,0,40,11051.057876319992
"{'type': 'Point', 'coordinates': [5.412349586820117, 7.478474740295016]}",362.49137920783716,368,0,1,10,14667.728921156086
"{'type': 'Point', 'coordinates': [8.781031902268323, 5.277602294202189]}",295.4657340538831,201,0,1,10,28997.57914467738
"{'type': 'Point', 'coordinates': [9.454768365357964, 8.331874260208561]}",161.55494421403512,114,0,1,40,10934.199000320834
"{'type': 'Point', 'coordinates': [7.298811683471112, 7.343727447677088]}",390.0,316,0,0,10,13215.924595414006
"{'type': 'Point', 'coordinates': [6.849654041411351, 8.286958496002585]}",108.16653826391968,125,0,1,20,11954.97128935423
"{'type': 'Point', 'coordinates': [5.7716757004679256, 7.882716618148801]}",189.73665961010278,521,0,1,10,15039.627009666307
"{'type': 'Point', 'coordinates': [4.379287010082667, 6.984401334029279]}",308.86890422961005,91,0,0,10,17593.670198809355
"{'type': 'Point', 'coordinates': [6.310664870939639, 12.149714217716529]}",210.0,444,0,0,40,9441.454837216199
"{'type': 'Point', 'coordinates': [6.40049639935159, 10.397999413683461]}",283.0194339616981,398,0,0,40,12321.014790517063
"{'type': 'Point', 'coordinates': [3.750466311199002, 11.431061990420911]}",90.0,222,0,1,40,10468.445157797876
"{'type': 'Point', 'coordinates': [7.972548146560753, 6.580159456175495]}",241.86773244895647,114,0,1,10,16791.76771893166
"{'type': 'Point', 'coordinates': [7.029317098235255, 10.712409763125294]}",234.30749027719963,675,0,1,20,12445.330982845597
"{'type': 'Point', 'coordinates': [8.107295439178682, 9.454768365357964]}",134.1640786499874,736,0,0,20,16158.710611036528
"{'type': 'Point', 'coordinates': [8.870863430680274, 9.49968412956394]}",0.0,1350,0,0,30,12306.456580243386
"{'type': 'Point', 'coordinates': [7.882716618148801, 4.514034302700596]}",0.0,1,0,1,10,32713.194770148955
"{'type': 'Point', 'coordinates': [7.164064390853183, 5.457265351026093]}",300.0,96,0,1,10,22941.040897743587
"{'type': 'Point', 'coordinates': [13.452271379689835, 11.161567405185055]}",371.0795063055894,369,0,0,30,9446.84841143902
"{'type': 'Point', 'coordinates': [5.95133875729183, 4.873360416348404]}",42.42640687119285,21,0,1,10,28405.34299017652
"{'type': 'Point', 'coordinates': [5.457265351026093, 12.688703388188241]}",161.55494421403512,285,0,0,30,7440.232002514949
"{'type': 'Point', 'coordinates': [5.457265351026093, 7.568306268706968]}",324.4996147917591,391,0,1,10,15418.954505595204
"{'type': 'Point', 'coordinates': [3.9301293680229064, 9.409852601151988]}",247.38633753705963,384,0,0,40,11018.75268858362
"{'type': 'Point', 'coordinates': [6.131001814115734, 4.963191944760356]}",0.0,18,0,0,10,28276.997943016002
"{'type': 'Point', 'coordinates': [5.142855001584261, 6.086086049909758]}",127.27922061357854,15,0,0,10,24097.16834342107
"{'type': 'Point', 'coordinates': [5.996254521497805, 13.137861030248002]}",150.0,295,0,0,30,5796.833544426636
"{'type': 'Point', 'coordinates': [5.502181115232069, 10.802241291537246]}",234.30749027719963,332,0,0,40,12189.520227569737
"{'type': 'Point', 'coordinates': [5.816591464673902, 9.409852601151988]}",30.0,148,0,1,20,11858.599805431906
"{'type': 'Point', 'coordinates': [6.714906748793423, 5.412349586820117]}",120.0,26,0,1,30,25003.455110289156
"{'type': 'Point', 'coordinates': [11.745472339862744, 7.65813779711892]}",624.2595614005444,531,0,0,30,19767.363692734623
"{'type': 'Point', 'coordinates': [5.008107708966333, 9.589515657975891]}",150.0,171,0,0,40,11778.348437920104
"{'type': 'Point', 'coordinates': [3.166561376521313, 8.781031902268323]}",134.1640786499874,348,0,0,20,12077.74553326426
"{'type': 'Point', 'coordinates': [7.253895919265136, 11.835303868274694]}",150.0,584,0,0,40,8991.457721151626
"{'type': 'Point', 'coordinates': [8.781031902268323, 6.445412163557567]}",276.5863337187866,125,0,0,10,20254.281114377613
"{'type': 'Point', 'coordinates': [7.029317098235255, 6.041170285703782]}",182.48287590894657,330,0,0,10,21335.69482553471
"{'type': 'Point', 'coordinates': [5.097939237378284, 6.8047382772053755]}",488.3646178829912,138,0,0,10,18738.671775221825
"{'type': 'Point', 'coordinates': [8.91577919488625, 6.310664870939639]}",313.20919526731655,187,0,1,10,23389.501527770124
"{'type': 'Point', 'coordinates': [6.131001814115734, 9.095442251710155]}",210.0,80,1,0,40,11444.244585514636
"{'type': 'Point', 'coordinates': [6.310664870939639, 7.8378008539428246]}",90.0,283,0,1,20,13259.342228563153
"{'type': 'Point', 'coordinates': [7.747969325530873, 4.738613123730476]}",94.86832980505139,39,0,1,10,25280.099535919726
"{'type': 'Point', 'coordinates': [5.592012643644021, 6.086086049909758]}",84.8528137423857,27,0,1,10,21598.12646183744
"{'type': 'Point', 'coordinates': [8.646284609650394, 10.577662470507365]}",169.7056274847714,784,0,0,40,13265.614113431424
"{'type': 'Point', 'coordinates': [13.542102908101786, 12.23954574612848]}",390.0,296,0,0,30,6665.40391197471
"{'type': 'Point', 'coordinates': [5.053023473172308, 9.409852601151988]}",120.0,198,0,0,40,11507.760321683523
"{'type': 'Point', 'coordinates': [3.9750451322288827, 9.72426295059382]}",391.15214431215895,313,0,0,20,12587.209166497545
"{'type': 'Point', 'coordinates': [5.592012643644021, 12.688703388188241]}",180.0,286,0,0,40,7088.8656438689295
"{'type': 'Point', 'coordinates': [7.792885089736849, 6.849654041411351]}",313.20919526731655,155,0,0,20,14834.729427367833
"{'type': 'Point', 'coordinates': [8.91577919488625, 10.353083649477485]}",300.0,1125,0,1,20,14180.359809012618
"{'type': 'Point', 'coordinates': [9.050526487504179, 11.745472339862744]}",90.0,421,0,0,40,8518.212715393442
"{'type': 'Point', 'coordinates': [7.164064390853183, 6.445412163557567]}",180.0,59,0,1,20,16790.81768895872
"{'type': 'Point', 'coordinates': [13.676850200719715, 13.49718714389581]}",218.40329667841553,279,0,1,90,2961.330889143452
"{'type': 'Point', 'coordinates': [8.46662155282649, 10.75732552733127]}",0.0,726,0,1,40,13099.92105547525
"{'type': 'Point', 'coordinates': [4.873360416348404, 11.341230462008959]}",210.0,225,0,0,20,10858.759490948389
"{'type': 'Point', 'coordinates': [6.40049639935159, 11.88021963248067]}",234.30749027719963,487,0,0,20,9916.608103278348
"{'type': 'Point', 'coordinates': [3.8852136038169305, 10.622578234713341]}",174.92855684535903,340,0,0,20,12348.375741236487
"{'type': 'Point', 'coordinates': [3.2114771407272893, 9.409852601151988]}",483.73546489791295,405,0,0,20,11953.992115989293
"{'type': 'Point', 'coordinates': [13.182776794453977, 10.263252121065532]}",241.86773244895647,579,0,0,40,10900.38562205256
"{'type': 'Point', 'coordinates': [10.84715705574322, 7.478474740295016]}",254.5584412271571,672,0,1,10,21342.926174239685
